lifted_junction_id,lifted_gene_name,lifted_ensembl_id,lifted_primary_gene_id,lifted_event_id,lifted_coords,lifted_strand,match_found,match_type,target_junction_id,target_gene_name,target_ensembl_id,target_primary_gene_id,target_event_id,start_distance,end_distance,total_distance,explanation
chr11_6065712_6253118_-,1,ENSMUSG00000057897.14,ENSMUSG00000057897.14,Unknown,chr6:35555829-35556317,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr6
chr11_6065712_6253118_-,1,ENSMUSG00000057897.14,ENSMUSG00000057897.14,Unknown,chr1:42412860-42413329,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr1
chr11_6065712_6253118_-,1,ENSMUSG00000057897.14,ENSMUSG00000057897.14,Unknown,chr10:96621385-96621473,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr10
chr11_6065712_6253118_-,1,ENSMUSG00000057897.14,ENSMUSG00000057897.14,Unknown,chr17:19445775-19446373,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr17
chr11_6065712_6253118_-,1,ENSMUSG00000057897.14,ENSMUSG00000057897.14,Unknown,chr16:46617622-46617741,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr16
chr11_6065712_6253118_-,1,ENSMUSG00000057897.14,ENSMUSG00000057897.14,Unknown,chr11:130032791-130033259,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr11
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44405494-44796671,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr2:22870202-22870307,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr2
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr14:84245715-84246308,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr14
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr6:35555829-35556317,-,True,distant_match,chr6_35575252_35576989_-,7,ENSG00000096060.15,ENSG00000096060.15,Unknown,19423.0,20672.0,40095.0,Match found with 40095bp total distance
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr1:42412860-42413329,+,True,distant_match,chr1_42410187_42414483_+,2,ENSG00000177181.15,ENSG00000177181.15,Unknown,2673.0,1154.0,3827.0,Match found with 3827bp total distance
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr10:96621385-96621473,-,True,distant_match,chr10_96628493_96645472_-,4,ENSG00000155629.15,ENSG00000155629.15,Unknown,7108.0,23999.0,31107.0,Match found with 31107bp total distance
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr17:19445775-19446373,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr17
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr16:46617622-46617741,-,True,distant_match,chr16_46618372_46621256_-,1,ENSG00000171241.9,ENSG00000171241.9,Unknown,750.0,3515.0,4265.0,Match found with 4265bp total distance
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr11:130032791-130033259,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr11
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44565655-44565721,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr15:28315637-28316272,-,True,distant_match,chr15_28320464_28321361_-,4,ENSG00000128731.18,ENSG00000128731.18,Unknown,4827.0,5089.0,9916.0,Match found with 9916bp total distance
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr1:25189346-25189593,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr1
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr11:107908332-107908871,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr11
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr2:201085976-201086153,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr2
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr14:100366593-100367068,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr14
chr11_6127158_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr10:49744791-49744956,-,True,distant_match,chr10_49745496_49745797_-,5,ENSG00000197444.10,ENSG00000197444.10,Unknown,705.0,841.0,1546.0,Match found with 1546bp total distance
chr11_6191867_6419203_+,3,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44484884-44799792,+,True,distant_match,chr7_44518447_44802426_+,1,ENSG00000196262.15,ENSG00000196262.15,Unknown,33563.0,2634.0,36197.0,Match found with 36197bp total distance
chr11_6191867_6419203_+,3,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr16:46617622-46617741,-,True,distant_match,chr16_46618372_46621256_-,1,ENSG00000171241.9,ENSG00000171241.9,Unknown,750.0,3515.0,4265.0,Match found with 4265bp total distance
chr11_6191867_6419203_+,3,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr11:130032791-130033259,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr11
chr11_6191867_6419203_+,3,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44565655-44565721,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6191867_6419203_+,3,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr15:28315637-28316272,-,True,distant_match,chr15_28320464_28321361_-,4,ENSG00000128731.18,ENSG00000128731.18,Unknown,4827.0,5089.0,9916.0,Match found with 9916bp total distance
chr11_6191867_6419203_+,3,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr1:25189346-25189593,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr1
chr11_6191867_6419203_+,3,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr11:107908332-107908871,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr11
chr11_6191867_6419203_+,3,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr2:201085976-201086153,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr2
chr11_6191867_6419203_+,3,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr14:100366593-100367068,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr14
chr11_6191867_6419203_+,3,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr10:49744791-49744956,-,True,distant_match,chr10_49745496_49745797_-,5,ENSG00000197444.10,ENSG00000197444.10,Unknown,705.0,841.0,1546.0,Match found with 1546bp total distance
chr11_6214757_6215061_-,3,ENSMUSG00000020447.5,ENSMUSG00000020447.5,Unknown,chr7:44516934-44517247,-,True,acceptable_match,chr7_44516934_44517206_-,5,ENSG00000015520.15,ENSG00000015520.15,Unknown,0.0,41.0,41.0,Match found with 41bp total distance
chr11_6214757_6215020_-,3,ENSMUSG00000020447.5,ENSMUSG00000020447.5,Unknown,chr7:44516934-44517206,-,True,perfect_match,chr7_44516934_44517206_-,5,ENSG00000015520.15,ENSG00000015520.15,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr7:44517686-45000257,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr11:130032791-130033259,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr11
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr7:44565655-44565721,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr15:28315637-28316272,-,True,distant_match,chr15_28320464_28321361_-,4,ENSG00000128731.18,ENSG00000128731.18,Unknown,4827.0,5089.0,9916.0,Match found with 9916bp total distance
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr1:25189346-25189593,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr1
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr11:107908332-107908871,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr11
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr2:201085976-201086153,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr2
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr14:100366593-100367068,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr14
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr10:49744791-49744956,-,True,distant_match,chr10_49745496_49745797_-,5,ENSG00000197444.10,ENSG00000197444.10,Unknown,705.0,841.0,1546.0,Match found with 1546bp total distance
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr7:28278840-28278926,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr10:118871823-118872492,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr10
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr11:16974652-16975048,-,True,distant_match,chr11_17014046_17014124_-,1,ENSG00000166689.18,ENSG00000166689.18,Unknown,39394.0,39076.0,78470.0,Match found with 78470bp total distance
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr14:56683289-56683375,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr14
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr7:44510811-44510854,-,True,distant_match,chr7_44516197_44516702_-,5,ENSG00000015520.15,ENSG00000015520.15,Unknown,5386.0,5848.0,11234.0,Match found with 11234bp total distance
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr7:55731993-55732027,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chrX:115718329-115719347,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chrX
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr8:30117186-30117809,+,True,distant_match,chr8_30155889_30156080_+,1,ENSG00000104671.8,ENSG00000104671.8,Unknown,38703.0,38271.0,76974.0,Match found with 76974bp total distance
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr2:189928918-189929435,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr2
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr13:72586845-72587126,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr13
chr11_6216009_6546932_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr16:71698254-71698656,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr16
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr7:44517686-45027701,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr11:130032791-130033259,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr11
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr7:44565655-44565721,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr15:28315637-28316272,-,True,distant_match,chr15_28320464_28321361_-,4,ENSG00000128731.18,ENSG00000128731.18,Unknown,4827.0,5089.0,9916.0,Match found with 9916bp total distance
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr1:25189346-25189593,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr1
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr11:107908332-107908871,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr11
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr2:201085976-201086153,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr2
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr14:100366593-100367068,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr14
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr10:49744791-49744956,-,True,distant_match,chr10_49745496_49745797_-,5,ENSG00000197444.10,ENSG00000197444.10,Unknown,705.0,841.0,1546.0,Match found with 1546bp total distance
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr7:28278840-28278926,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr10:118871823-118872492,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr10
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr11:16974652-16975048,-,True,distant_match,chr11_17014046_17014124_-,1,ENSG00000166689.18,ENSG00000166689.18,Unknown,39394.0,39076.0,78470.0,Match found with 78470bp total distance
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr14:56683289-56683375,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr14
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr7:44510811-44510854,-,True,distant_match,chr7_44516197_44516702_-,5,ENSG00000015520.15,ENSG00000015520.15,Unknown,5386.0,5848.0,11234.0,Match found with 11234bp total distance
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr7:55731993-55732027,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chrX:115718329-115719347,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chrX
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr8:30117186-30117809,+,True,distant_match,chr8_30155889_30156080_+,1,ENSG00000104671.8,ENSG00000104671.8,Unknown,38703.0,38271.0,76974.0,Match found with 76974bp total distance
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr2:189928918-189929435,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr2
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr13:72586845-72587126,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr13
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr16:71698254-71698656,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr16
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr6:10213737-10213803,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr6
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr4:127812637-127812669,+,True,distant_match,chr4_127808129_127811436_+,4,ENSG00000164070.12,ENSG00000164070.12,Unknown,4508.0,1233.0,5741.0,Match found with 5741bp total distance
chr11_6216009_6561141_+,1,ENSMUSG00000000378.15,ENSMUSG00000000378.15,Unknown,chr10:120354634-120355215,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr10
chr11_6218742_6221824_-,1,ENSMUSG00000020447.5,ENSMUSG00000020447.5,Unknown,chr7:44522242-44531754,-,True,distant_match,chr7_44521305_44521711_-,3,ENSG00000015520.15,ENSG00000015520.15,Unknown,937.0,10043.0,10980.0,Match found with 10980bp total distance
chr11_6218742_6220168_-,1,ENSMUSG00000020447.5,ENSMUSG00000020447.5,Unknown,chr7:44522242-44522611,-,True,distant_match,chr7_44521305_44521711_-,3,ENSG00000015520.15,ENSG00000015520.15,Unknown,937.0,900.0,1837.0,Match found with 1837bp total distance
chr11_6220348_6221824_-,1,ENSMUSG00000020447.5,ENSMUSG00000020447.5,Unknown,chr7:44531470-44531754,-,True,distant_match,chr7_44521305_44521711_-,3,ENSG00000015520.15,ENSG00000015520.15,Unknown,10165.0,10043.0,20208.0,Match found with 20208bp total distance
chr11_6266917_6267417_-,1,ENSMUSG00000004393.10,ENSMUSG00000004393.10,Unknown,chr7:44572996-44573582,-,True,distant_match,chr7_44572437_44572573_-,1,ENSG00000136271.11,ENSG00000136271.11,Unknown,559.0,1009.0,1568.0,Match found with 1568bp total distance
chr11_6266967_6267417_-,1,ENSMUSG00000004393.10,ENSMUSG00000004393.10,Unknown,chr7:44573046-44573582,-,True,distant_match,chr7_44572437_44572573_-,1,ENSG00000136271.11,ENSG00000136271.11,Unknown,609.0,1009.0,1618.0,Match found with 1618bp total distance
chr11_6266971_6267417_-,1,ENSMUSG00000004393.10,ENSMUSG00000004393.10,Unknown,chr7:44573050-44573582,-,True,distant_match,chr7_44572437_44572573_-,1,ENSG00000136271.11,ENSG00000136271.11,Unknown,613.0,1009.0,1622.0,Match found with 1622bp total distance
chr11_6304850_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44634227-44796671,+,True,distant_match,chr7_44590038_44802426_+,1,ENSG00000196262.15,ENSG00000196262.15,Unknown,44189.0,5755.0,49944.0,Match found with 49944bp total distance
chr11_6304850_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr2:201085976-201086153,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr2
chr11_6304850_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr14:100366593-100367068,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr14
chr11_6304850_6415858_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr10:49744791-49744956,-,True,distant_match,chr10_49745496_49745797_-,5,ENSG00000197444.10,ENSG00000197444.10,Unknown,705.0,841.0,1546.0,Match found with 1546bp total distance
chr11_6304850_6415848_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44634227-44796660,+,True,distant_match,chr7_44590038_44802426_+,1,ENSG00000196262.15,ENSG00000196262.15,Unknown,44189.0,5766.0,49955.0,Match found with 49955bp total distance
chr11_6304850_6415848_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr2:201085976-201086153,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr2
chr11_6304850_6415848_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr14:100366593-100367068,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr14
chr11_6304850_6415848_+,2,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr10:49744791-49744956,-,True,distant_match,chr10_49745496_49745797_-,5,ENSG00000197444.10,ENSG00000197444.10,Unknown,705.0,841.0,1546.0,Match found with 1546bp total distance
chr11_6313979_6316764_+,2,ENSMUSG00000020456.17,ENSMUSG00000020456.17,Unknown,chr7:44645518-44647443,+,True,perfect_match,chr7_44645518_44647443_+,3,ENSG00000105953.16,ENSG00000105953.16,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr11_6313979_6316977_+,2,ENSMUSG00000020456.17,ENSMUSG00000020456.17,Unknown,chr7:44645518-44647656,+,True,perfect_match,chr7_44645518_44647656_+,3,ENSG00000105953.16,ENSG00000105953.16,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr11_6395872_6396327_+,2,ENSMUSG00000041164.15,ENSMUSG00000041164.15,Unknown,chr7:44756539-44757042,+,True,perfect_match,chr7_44756539_44757042_+,2,ENSG00000122515.16,ENSG00000122515.16,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr11_6395872_6396231_+,2,ENSMUSG00000041164.15,ENSMUSG00000041164.15,Unknown,chr7:44756539-44756946,+,True,perfect_match,chr7_44756539_44756946_+,2,ENSG00000122515.16,ENSG00000122515.16,Unknown,0.0,0.0,0.0,Match found with 0bp total distance
chr11_6419146_6419518_+,5,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44799735-44801327,+,True,distant_match,chr7_44799818_44801344_+,2,ENSG00000196262.15,ENSG00000196262.15,Unknown,83.0,17.0,100.0,Match found with 100bp total distance
chr11_6419150_6419203_+,3,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44799739-44799792,+,True,distant_match,chr7_44799430_44799765_+,4,ENSG00000196262.15,ENSG00000196262.15,Unknown,309.0,27.0,336.0,Match found with 336bp total distance
chr11_6419209_6419518_+,5,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44799798-44801327,+,True,acceptable_match,chr7_44799818_44801344_+,2,ENSG00000196262.15,ENSG00000196262.15,Unknown,20.0,17.0,37.0,Match found with 37bp total distance
chr11_6419295_6419573_+,6,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44801249-44801382,+,True,distant_match,chr7_44800609_44801367_+,5,ENSG00000196262.15,ENSG00000196262.15,Unknown,640.0,15.0,655.0,Match found with 655bp total distance
chr11_6419493_6419573_+,6,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44801302-44801382,+,True,distant_match,chr7_44800609_44801367_+,5,ENSG00000196262.15,ENSG00000196262.15,Unknown,693.0,15.0,708.0,Match found with 708bp total distance
chr11_6419493_6419577_+,6,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44801302-44801386,+,True,distant_match,chr7_44800609_44801367_+,5,ENSG00000196262.15,ENSG00000196262.15,Unknown,693.0,19.0,712.0,Match found with 712bp total distance
chr11_6419655_6490599_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44801464-44905337,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6419655_6490599_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:28278840-28278926,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6419655_6490599_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr10:118871823-118872492,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr10
chr11_6419655_6490599_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr11:16974652-16975048,-,True,distant_match,chr11_17014046_17014124_-,1,ENSG00000166689.18,ENSG00000166689.18,Unknown,39394.0,39076.0,78470.0,Match found with 78470bp total distance
chr11_6419655_6490599_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr14:56683289-56683375,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr14
chr11_6419655_6490599_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44510811-44510854,-,True,distant_match,chr7_44516197_44516702_-,5,ENSG00000015520.15,ENSG00000015520.15,Unknown,5386.0,5848.0,11234.0,Match found with 11234bp total distance
chr11_6419655_6490599_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:55731993-55732027,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6419655_6490599_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chrX:115718329-115719347,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chrX
chr11_6419655_6490599_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr8:30117186-30117809,+,True,distant_match,chr8_30155889_30156080_+,1,ENSG00000104671.8,ENSG00000104671.8,Unknown,38703.0,38271.0,76974.0,Match found with 76974bp total distance
chr11_6419655_6490599_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr2:189928918-189929435,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr2
chr11_6419655_6444856_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44801464-44849484,+,True,distant_match,chr7_44801842_44802359_+,6,ENSG00000196262.15,ENSG00000196262.15,Unknown,378.0,47125.0,47503.0,Match found with 47503bp total distance
chr11_6419655_6444856_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:28278840-28278926,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6419655_6444856_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr10:118871823-118872492,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr10
chr11_6419655_6432690_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:44801464-44837947,+,True,distant_match,chr7_44801842_44802359_+,6,ENSG00000196262.15,ENSG00000196262.15,Unknown,378.0,35588.0,35966.0,Match found with 35966bp total distance
chr11_6419655_6432690_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr7:28278840-28278926,-,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr7
chr11_6419655_6432690_+,7,ENSMUSG00000071866.12,ENSMUSG00000071866.12,Unknown,chr10:118871823-118872492,+,False,no_match_in_window,,,,,,,,,No match found within 50000bp window on chr10
chr11_6512537_6515848_-,3,ENSMUSG00000020437.12,ENSMUSG00000020437.12,Unknown,chr7:44967958-44970591,-,True,distant_match,chr7_44970737_44970834_-,2,ENSG00000136286.16,ENSG00000136286.16,Unknown,2779.0,243.0,3022.0,Match found with 3022bp total distance
chr11_6512537_6514466_-,3,ENSMUSG00000020437.12,ENSMUSG00000020437.12,Unknown,chr7:44967958-44969412,-,True,distant_match,chr7_44970737_44970834_-,2,ENSG00000136286.16,ENSG00000136286.16,Unknown,2779.0,1422.0,4201.0,Match found with 4201bp total distance
chr11_6514537_6515093_-,4,ENSMUSG00000020437.12,ENSMUSG00000020437.12,Unknown,chr7:44969483-44970039,-,True,distant_match,chr7_44970737_44970834_-,2,ENSG00000136286.16,ENSG00000136286.16,Unknown,1254.0,795.0,2049.0,Match found with 2049bp total distance
