,cell_id_index,cell_type,junction_id_index,junc_count,cluster_count,junction_id,Cluster,gene_id,junc_ratio
846776,2563,Brain_Non-Myeloid_oligodendrocyte,548,5.0,40,10_60296002_60296304,5903,Psap,0.125
846777,2564,Brain_Non-Myeloid_oligodendrocyte,548,111.0,536,10_60296002_60296304,5903,Psap,0.20708955223880596
846778,2565,Brain_Non-Myeloid_oligodendrocyte,548,6.0,54,10_60296002_60296304,5903,Psap,0.1111111111111111
846779,2566,Brain_Non-Myeloid_oligodendrocyte,548,6.0,211,10_60296002_60296304,5903,Psap,0.02843601895734597
846780,2567,Brain_Non-Myeloid_oligodendrocyte,548,2.0,3,10_60296002_60296304,5903,Psap,0.6666666666666666
846781,2568,Brain_Non-Myeloid_oligodendrocyte,548,1.0,27,10_60296002_60296304,5903,Psap,0.037037037037037035
846782,2569,Brain_Non-Myeloid_oligodendrocyte,548,6.0,8,10_60296002_60296304,5903,Psap,0.75
846783,2572,Brain_Non-Myeloid_oligodendrocyte,548,84.0,135,10_60296002_60296304,5903,Psap,0.6222222222222222
846784,2573,Brain_Non-Myeloid_oligodendrocyte,548,1.0,305,10_60296002_60296304,5903,Psap,0.003278688524590164
846785,2574,Brain_Non-Myeloid_oligodendrocyte,548,18.0,48,10_60296002_60296304,5903,Psap,0.375
846786,2575,Brain_Non-Myeloid_oligodendrocyte,548,22.0,83,10_60296002_60296304,5903,Psap,0.26506024096385544
846787,2576,Brain_Non-Myeloid_oligodendrocyte,548,62.0,292,10_60296002_60296304,5903,Psap,0.21232876712328766
846788,2577,Brain_Non-Myeloid_oligodendrocyte,548,2.0,7,10_60296002_60296304,5903,Psap,0.2857142857142857
846789,2578,Brain_Non-Myeloid_oligodendrocyte,548,6.0,28,10_60296002_60296304,5903,Psap,0.21428571428571427
846790,2579,Brain_Non-Myeloid_oligodendrocyte,548,7.0,61,10_60296002_60296304,5903,Psap,0.11475409836065574
846791,2581,Brain_Non-Myeloid_oligodendrocyte,548,6.0,34,10_60296002_60296304,5903,Psap,0.17647058823529413
846792,2582,Brain_Non-Myeloid_oligodendrocyte,548,2.0,5,10_60296002_60296304,5903,Psap,0.4
846793,2583,Brain_Non-Myeloid_oligodendrocyte,548,2.0,26,10_60296002_60296304,5903,Psap,0.07692307692307693
846794,2584,Brain_Non-Myeloid_oligodendrocyte,548,15.0,95,10_60296002_60296304,5903,Psap,0.15789473684210525
846795,2585,Brain_Non-Myeloid_oligodendrocyte,548,18.0,67,10_60296002_60296304,5903,Psap,0.26865671641791045
846796,2586,Brain_Non-Myeloid_oligodendrocyte,548,12.0,61,10_60296002_60296304,5903,Psap,0.19672131147540983
846797,2589,Brain_Non-Myeloid_oligodendrocyte,548,263.0,544,10_60296002_60296304,5903,Psap,0.4834558823529412
846798,2590,Brain_Non-Myeloid_oligodendrocyte,548,25.0,103,10_60296002_60296304,5903,Psap,0.24271844660194175
846799,2591,Brain_Non-Myeloid_oligodendrocyte,548,26.0,101,10_60296002_60296304,5903,Psap,0.25742574257425743
846800,2592,Brain_Non-Myeloid_oligodendrocyte,548,7.0,32,10_60296002_60296304,5903,Psap,0.21875
846801,2593,Brain_Non-Myeloid_oligodendrocyte,548,1.0,50,10_60296002_60296304,5903,Psap,0.02
846802,2595,Brain_Non-Myeloid_oligodendrocyte,548,8.0,35,10_60296002_60296304,5903,Psap,0.22857142857142856
846803,2596,Brain_Non-Myeloid_oligodendrocyte,548,45.0,158,10_60296002_60296304,5903,Psap,0.2848101265822785
846804,2597,Brain_Non-Myeloid_oligodendrocyte,548,2.0,11,10_60296002_60296304,5903,Psap,0.18181818181818182
846805,2598,Brain_Non-Myeloid_oligodendrocyte,548,96.0,770,10_60296002_60296304,5903,Psap,0.12467532467532468
846806,2599,Brain_Non-Myeloid_oligodendrocyte,548,8.0,32,10_60296002_60296304,5903,Psap,0.25
846807,2600,Brain_Non-Myeloid_oligodendrocyte,548,32.0,194,10_60296002_60296304,5903,Psap,0.16494845360824742
846808,2601,Brain_Non-Myeloid_oligodendrocyte,548,4.0,52,10_60296002_60296304,5903,Psap,0.07692307692307693
846809,2602,Brain_Non-Myeloid_oligodendrocyte,548,52.0,454,10_60296002_60296304,5903,Psap,0.1145374449339207
846810,2603,Brain_Non-Myeloid_oligodendrocyte,548,7.0,181,10_60296002_60296304,5903,Psap,0.03867403314917127
846811,2605,Brain_Non-Myeloid_oligodendrocyte,548,6.0,189,10_60296002_60296304,5903,Psap,0.031746031746031744
846812,2606,Brain_Non-Myeloid_oligodendrocyte,548,16.0,206,10_60296002_60296304,5903,Psap,0.07766990291262135
846813,2608,Brain_Non-Myeloid_oligodendrocyte,548,4.0,6,10_60296002_60296304,5903,Psap,0.6666666666666666
846814,2609,Brain_Non-Myeloid_oligodendrocyte,548,16.0,131,10_60296002_60296304,5903,Psap,0.12213740458015267
846815,2610,Brain_Non-Myeloid_oligodendrocyte,548,111.0,200,10_60296002_60296304,5903,Psap,0.555
846816,2611,Brain_Non-Myeloid_oligodendrocyte,548,2.0,166,10_60296002_60296304,5903,Psap,0.012048192771084338
846817,2614,Brain_Non-Myeloid_oligodendrocyte,548,61.0,215,10_60296002_60296304,5903,Psap,0.2837209302325581
846818,2616,Brain_Non-Myeloid_oligodendrocyte,548,10.0,25,10_60296002_60296304,5903,Psap,0.4
846819,2617,Brain_Non-Myeloid_oligodendrocyte,548,212.0,217,10_60296002_60296304,5903,Psap,0.9769585253456221
846820,2618,Brain_Non-Myeloid_oligodendrocyte,548,17.0,181,10_60296002_60296304,5903,Psap,0.09392265193370165
846821,2619,Brain_Non-Myeloid_oligodendrocyte,548,8.0,29,10_60296002_60296304,5903,Psap,0.27586206896551724
846822,2620,Brain_Non-Myeloid_oligodendrocyte,548,80.0,165,10_60296002_60296304,5903,Psap,0.48484848484848486
846823,2621,Brain_Non-Myeloid_oligodendrocyte,548,77.0,468,10_60296002_60296304,5903,Psap,0.16452991452991453
846824,2622,Brain_Non-Myeloid_oligodendrocyte,548,34.0,176,10_60296002_60296304,5903,Psap,0.19318181818181818
846825,2623,Brain_Non-Myeloid_oligodendrocyte,548,15.0,59,10_60296002_60296304,5903,Psap,0.2542372881355932
846826,2624,Brain_Non-Myeloid_oligodendrocyte,548,67.0,247,10_60296002_60296304,5903,Psap,0.27125506072874495
846827,2625,Brain_Non-Myeloid_oligodendrocyte,548,71.0,414,10_60296002_60296304,5903,Psap,0.17149758454106281
846828,2626,Brain_Non-Myeloid_oligodendrocyte,548,11.0,75,10_60296002_60296304,5903,Psap,0.14666666666666667
846829,2627,Brain_Non-Myeloid_oligodendrocyte,548,54.0,160,10_60296002_60296304,5903,Psap,0.3375
846830,2631,Brain_Non-Myeloid_oligodendrocyte,548,25.0,136,10_60296002_60296304,5903,Psap,0.18382352941176472
846831,2632,Brain_Non-Myeloid_oligodendrocyte,548,2.0,2,10_60296002_60296304,5903,Psap,1.0
846832,2634,Brain_Non-Myeloid_oligodendrocyte,548,47.0,201,10_60296002_60296304,5903,Psap,0.23383084577114427
846833,2635,Brain_Non-Myeloid_oligodendrocyte,548,41.0,114,10_60296002_60296304,5903,Psap,0.35964912280701755
846834,2636,Brain_Non-Myeloid_oligodendrocyte,548,2.0,2,10_60296002_60296304,5903,Psap,1.0
846835,2637,Brain_Non-Myeloid_oligodendrocyte,548,13.0,609,10_60296002_60296304,5903,Psap,0.021346469622331693
846836,2639,Brain_Non-Myeloid_oligodendrocyte,548,13.0,45,10_60296002_60296304,5903,Psap,0.28888888888888886
846837,2640,Brain_Non-Myeloid_oligodendrocyte,548,11.0,108,10_60296002_60296304,5903,Psap,0.10185185185185185
846838,2641,Brain_Non-Myeloid_oligodendrocyte,548,60.0,90,10_60296002_60296304,5903,Psap,0.6666666666666666
846839,2642,Brain_Non-Myeloid_oligodendrocyte,548,42.0,143,10_60296002_60296304,5903,Psap,0.2937062937062937
846840,2643,Brain_Non-Myeloid_oligodendrocyte,548,3.0,11,10_60296002_60296304,5903,Psap,0.2727272727272727
846841,2645,Brain_Non-Myeloid_oligodendrocyte,548,12.0,34,10_60296002_60296304,5903,Psap,0.35294117647058826
846842,2647,Brain_Non-Myeloid_oligodendrocyte,548,23.0,69,10_60296002_60296304,5903,Psap,0.3333333333333333
846843,2648,Brain_Non-Myeloid_neuron,548,2.0,2,10_60296002_60296304,5903,Psap,1.0
846844,2649,Brain_Non-Myeloid_neuron,548,37.0,39,10_60296002_60296304,5903,Psap,0.9487179487179487
846845,2650,Brain_Non-Myeloid_neuron,548,14.0,15,10_60296002_60296304,5903,Psap,0.9333333333333333
846846,2651,Brain_Non-Myeloid_neuron,548,153.0,156,10_60296002_60296304,5903,Psap,0.9807692307692307
846847,2652,Brain_Non-Myeloid_neuron,548,164.0,172,10_60296002_60296304,5903,Psap,0.9534883720930233
846848,2653,Brain_Non-Myeloid_neuron,548,43.0,62,10_60296002_60296304,5903,Psap,0.6935483870967742
846849,2654,Brain_Non-Myeloid_neuron,548,24.0,45,10_60296002_60296304,5903,Psap,0.5333333333333333
846850,2655,Brain_Non-Myeloid_neuron,548,45.0,48,10_60296002_60296304,5903,Psap,0.9375
846851,2656,Brain_Non-Myeloid_neuron,548,37.0,46,10_60296002_60296304,5903,Psap,0.8043478260869565
846852,2657,Brain_Non-Myeloid_neuron,548,354.0,592,10_60296002_60296304,5903,Psap,0.597972972972973
846853,2658,Brain_Non-Myeloid_neuron,548,44.0,209,10_60296002_60296304,5903,Psap,0.21052631578947367
846854,2659,Brain_Non-Myeloid_neuron,548,23.0,25,10_60296002_60296304,5903,Psap,0.92
846855,2660,Brain_Non-Myeloid_neuron,548,215.0,303,10_60296002_60296304,5903,Psap,0.7095709570957096
846856,2661,Brain_Non-Myeloid_neuron,548,23.0,28,10_60296002_60296304,5903,Psap,0.8214285714285714
846857,2662,Brain_Non-Myeloid_neuron,548,68.0,93,10_60296002_60296304,5903,Psap,0.7311827956989247
846858,2663,Brain_Non-Myeloid_neuron,548,438.0,539,10_60296002_60296304,5903,Psap,0.8126159554730983
846859,2664,Brain_Non-Myeloid_neuron,548,131.0,136,10_60296002_60296304,5903,Psap,0.9632352941176471
846860,2665,Brain_Non-Myeloid_neuron,548,12.0,12,10_60296002_60296304,5903,Psap,1.0
846861,2666,Brain_Non-Myeloid_neuron,548,46.0,50,10_60296002_60296304,5903,Psap,0.92
846862,2667,Brain_Non-Myeloid_neuron,548,673.0,875,10_60296002_60296304,5903,Psap,0.7691428571428571
846863,2668,Brain_Non-Myeloid_neuron,548,192.0,206,10_60296002_60296304,5903,Psap,0.9320388349514563
846864,2669,Brain_Non-Myeloid_neuron,548,18.0,18,10_60296002_60296304,5903,Psap,1.0
846865,2670,Brain_Non-Myeloid_neuron,548,63.0,78,10_60296002_60296304,5903,Psap,0.8076923076923077
846866,2671,Brain_Non-Myeloid_neuron,548,1.0,1,10_60296002_60296304,5903,Psap,1.0
846867,2672,Brain_Non-Myeloid_neuron,548,10.0,10,10_60296002_60296304,5903,Psap,1.0
846868,2673,Brain_Non-Myeloid_neuron,548,19.0,19,10_60296002_60296304,5903,Psap,1.0
846869,2674,Brain_Non-Myeloid_neuron,548,213.0,325,10_60296002_60296304,5903,Psap,0.6553846153846153
846870,2675,Brain_Non-Myeloid_neuron,548,35.0,35,10_60296002_60296304,5903,Psap,1.0
846871,2676,Brain_Non-Myeloid_neuron,548,45.0,59,10_60296002_60296304,5903,Psap,0.7627118644067796
846872,2677,Brain_Non-Myeloid_neuron,548,171.0,218,10_60296002_60296304,5903,Psap,0.7844036697247706
846873,2678,Brain_Non-Myeloid_neuron,548,210.0,217,10_60296002_60296304,5903,Psap,0.967741935483871
846874,2679,Brain_Non-Myeloid_neuron,548,364.0,439,10_60296002_60296304,5903,Psap,0.8291571753986332
846875,2680,Brain_Non-Myeloid_neuron,548,93.0,98,10_60296002_60296304,5903,Psap,0.9489795918367347
846876,2681,Brain_Non-Myeloid_neuron,548,245.0,255,10_60296002_60296304,5903,Psap,0.9607843137254902
846877,2682,Brain_Non-Myeloid_neuron,548,29.0,33,10_60296002_60296304,5903,Psap,0.8787878787878788
846878,2683,Brain_Non-Myeloid_neuron,548,187.0,194,10_60296002_60296304,5903,Psap,0.9639175257731959
846879,2684,Brain_Non-Myeloid_neuron,548,57.0,62,10_60296002_60296304,5903,Psap,0.9193548387096774
846880,2685,Brain_Non-Myeloid_neuron,548,45.0,65,10_60296002_60296304,5903,Psap,0.6923076923076923
846881,2686,Brain_Non-Myeloid_neuron,548,33.0,34,10_60296002_60296304,5903,Psap,0.9705882352941176
846882,2687,Brain_Non-Myeloid_neuron,548,174.0,178,10_60296002_60296304,5903,Psap,0.9775280898876404
846883,2688,Brain_Non-Myeloid_neuron,548,13.0,22,10_60296002_60296304,5903,Psap,0.5909090909090909
846884,2689,Brain_Non-Myeloid_neuron,548,7.0,7,10_60296002_60296304,5903,Psap,1.0
846885,2690,Brain_Non-Myeloid_neuron,548,7.0,7,10_60296002_60296304,5903,Psap,1.0
846886,2691,Brain_Non-Myeloid_neuron,548,5.0,5,10_60296002_60296304,5903,Psap,1.0
846887,2692,Brain_Non-Myeloid_neuron,548,64.0,70,10_60296002_60296304,5903,Psap,0.9142857142857143
846888,2693,Brain_Non-Myeloid_neuron,548,81.0,82,10_60296002_60296304,5903,Psap,0.9878048780487805
846889,2694,Brain_Non-Myeloid_neuron,548,204.0,207,10_60296002_60296304,5903,Psap,0.9855072463768116
846890,2695,Brain_Non-Myeloid_neuron,548,126.0,130,10_60296002_60296304,5903,Psap,0.9692307692307692
846891,2696,Brain_Non-Myeloid_neuron,548,58.0,102,10_60296002_60296304,5903,Psap,0.5686274509803921
846892,2698,Brain_Non-Myeloid_neuron,548,20.0,25,10_60296002_60296304,5903,Psap,0.8
846893,2699,Brain_Non-Myeloid_neuron,548,34.0,35,10_60296002_60296304,5903,Psap,0.9714285714285714
846894,2701,Brain_Non-Myeloid_neuron,548,17.0,18,10_60296002_60296304,5903,Psap,0.9444444444444444
846895,2702,Brain_Non-Myeloid_neuron,548,10.0,12,10_60296002_60296304,5903,Psap,0.8333333333333334
846896,2703,Brain_Non-Myeloid_neuron,548,12.0,14,10_60296002_60296304,5903,Psap,0.8571428571428571
846897,2704,Brain_Non-Myeloid_neuron,548,95.0,131,10_60296002_60296304,5903,Psap,0.7251908396946565
846898,2705,Brain_Non-Myeloid_neuron,548,19.0,21,10_60296002_60296304,5903,Psap,0.9047619047619048
846899,2706,Brain_Non-Myeloid_neuron,548,131.0,187,10_60296002_60296304,5903,Psap,0.7005347593582888
846900,2707,Brain_Non-Myeloid_neuron,548,34.0,48,10_60296002_60296304,5903,Psap,0.7083333333333334
846901,2708,Brain_Non-Myeloid_neuron,548,81.0,83,10_60296002_60296304,5903,Psap,0.9759036144578314
846902,2709,Brain_Non-Myeloid_neuron,548,8.0,8,10_60296002_60296304,5903,Psap,1.0
846903,2710,Brain_Non-Myeloid_neuron,548,21.0,22,10_60296002_60296304,5903,Psap,0.9545454545454546
846904,2711,Brain_Non-Myeloid_neuron,548,6.0,19,10_60296002_60296304,5903,Psap,0.3157894736842105
846905,2712,Brain_Non-Myeloid_neuron,548,206.0,214,10_60296002_60296304,5903,Psap,0.9626168224299065
846906,2713,Brain_Non-Myeloid_neuron,548,12.0,16,10_60296002_60296304,5903,Psap,0.75
846907,2714,Brain_Non-Myeloid_neuron,548,68.0,70,10_60296002_60296304,5903,Psap,0.9714285714285714
846908,2715,Brain_Non-Myeloid_neuron,548,36.0,153,10_60296002_60296304,5903,Psap,0.23529411764705882
846909,2716,Brain_Non-Myeloid_neuron,548,103.0,162,10_60296002_60296304,5903,Psap,0.6358024691358025
846910,2717,Brain_Non-Myeloid_neuron,548,157.0,187,10_60296002_60296304,5903,Psap,0.839572192513369
846911,2718,Brain_Non-Myeloid_neuron,548,42.0,44,10_60296002_60296304,5903,Psap,0.9545454545454546
846912,2719,Brain_Non-Myeloid_neuron,548,84.0,120,10_60296002_60296304,5903,Psap,0.7
846913,2720,Brain_Non-Myeloid_neuron,548,278.0,402,10_60296002_60296304,5903,Psap,0.6915422885572139
846914,2721,Brain_Non-Myeloid_neuron,548,33.0,34,10_60296002_60296304,5903,Psap,0.9705882352941176
846915,2722,Brain_Non-Myeloid_neuron,548,9.0,17,10_60296002_60296304,5903,Psap,0.5294117647058824
846916,2723,Brain_Non-Myeloid_neuron,548,13.0,14,10_60296002_60296304,5903,Psap,0.9285714285714286
846917,2724,Brain_Non-Myeloid_neuron,548,215.0,219,10_60296002_60296304,5903,Psap,0.9817351598173516
846918,2725,Brain_Non-Myeloid_neuron,548,83.0,84,10_60296002_60296304,5903,Psap,0.9880952380952381
846919,2726,Brain_Non-Myeloid_neuron,548,511.0,527,10_60296002_60296304,5903,Psap,0.969639468690702
846920,2727,Brain_Non-Myeloid_neuron,548,69.0,72,10_60296002_60296304,5903,Psap,0.9583333333333334
846921,2728,Brain_Non-Myeloid_neuron,548,1.0,26,10_60296002_60296304,5903,Psap,0.038461538461538464
846922,2729,Brain_Non-Myeloid_neuron,548,301.0,387,10_60296002_60296304,5903,Psap,0.7777777777777778
846923,2731,Brain_Non-Myeloid_neuron,548,18.0,20,10_60296002_60296304,5903,Psap,0.9
846924,2733,Brain_Non-Myeloid_neuron,548,96.0,97,10_60296002_60296304,5903,Psap,0.9896907216494846
846925,2735,Brain_Non-Myeloid_neuron,548,192.0,198,10_60296002_60296304,5903,Psap,0.9696969696969697
846926,2736,Brain_Non-Myeloid_neuron,548,4.0,17,10_60296002_60296304,5903,Psap,0.23529411764705882
846927,2737,Brain_Non-Myeloid_neuron,548,83.0,89,10_60296002_60296304,5903,Psap,0.9325842696629213
846928,2739,Brain_Non-Myeloid_neuron,548,433.0,541,10_60296002_60296304,5903,Psap,0.800369685767098
846929,2740,Brain_Non-Myeloid_neuron,548,47.0,49,10_60296002_60296304,5903,Psap,0.9591836734693877
846930,2742,Brain_Non-Myeloid_neuron,548,121.0,135,10_60296002_60296304,5903,Psap,0.8962962962962963
846931,2743,Brain_Non-Myeloid_neuron,548,339.0,513,10_60296002_60296304,5903,Psap,0.6608187134502924
846932,2744,Brain_Non-Myeloid_neuron,548,460.0,649,10_60296002_60296304,5903,Psap,0.7087827426810478
846933,2745,Brain_Non-Myeloid_neuron,548,108.0,110,10_60296002_60296304,5903,Psap,0.9818181818181818
846934,2746,Brain_Non-Myeloid_neuron,548,36.0,41,10_60296002_60296304,5903,Psap,0.8780487804878049
846935,2747,Brain_Non-Myeloid_neuron,548,3.0,3,10_60296002_60296304,5903,Psap,1.0
846936,2748,Brain_Non-Myeloid_neuron,548,208.0,422,10_60296002_60296304,5903,Psap,0.4928909952606635
846937,2750,Brain_Non-Myeloid_neuron,548,204.0,214,10_60296002_60296304,5903,Psap,0.9532710280373832
846938,2751,Brain_Non-Myeloid_neuron,548,75.0,77,10_60296002_60296304,5903,Psap,0.974025974025974
846939,2752,Brain_Non-Myeloid_neuron,548,17.0,17,10_60296002_60296304,5903,Psap,1.0
846940,2753,Brain_Non-Myeloid_neuron,548,17.0,20,10_60296002_60296304,5903,Psap,0.85
846941,2754,Brain_Non-Myeloid_neuron,548,173.0,176,10_60296002_60296304,5903,Psap,0.9829545454545454
846942,2755,Brain_Non-Myeloid_neuron,548,4.0,4,10_60296002_60296304,5903,Psap,1.0
846943,2756,Brain_Non-Myeloid_neuron,548,10.0,10,10_60296002_60296304,5903,Psap,1.0
846944,2757,Brain_Non-Myeloid_neuron,548,98.0,100,10_60296002_60296304,5903,Psap,0.98
846945,2760,Brain_Non-Myeloid_neuron,548,124.0,127,10_60296002_60296304,5903,Psap,0.9763779527559056
846946,2761,Brain_Non-Myeloid_neuron,548,139.0,143,10_60296002_60296304,5903,Psap,0.972027972027972
846947,2763,Brain_Non-Myeloid_neuron,548,42.0,44,10_60296002_60296304,5903,Psap,0.9545454545454546
846948,2764,Brain_Non-Myeloid_neuron,548,28.0,28,10_60296002_60296304,5903,Psap,1.0
846949,2765,Brain_Non-Myeloid_neuron,548,28.0,28,10_60296002_60296304,5903,Psap,1.0
846950,2766,Brain_Non-Myeloid_neuron,548,7.0,7,10_60296002_60296304,5903,Psap,1.0
846951,2767,Brain_Non-Myeloid_neuron,548,5.0,5,10_60296002_60296304,5903,Psap,1.0
846952,2768,Brain_Non-Myeloid_neuron,548,58.0,60,10_60296002_60296304,5903,Psap,0.9666666666666667
846953,2770,Brain_Non-Myeloid_neuron,548,3.0,4,10_60296002_60296304,5903,Psap,0.75
846954,2771,Brain_Non-Myeloid_neuron,548,2.0,2,10_60296002_60296304,5903,Psap,1.0
846955,2772,Brain_Non-Myeloid_neuron,548,25.0,25,10_60296002_60296304,5903,Psap,1.0
846956,2773,Brain_Non-Myeloid_neuron,548,65.0,70,10_60296002_60296304,5903,Psap,0.9285714285714286
846957,2774,Brain_Non-Myeloid_neuron,548,1.0,19,10_60296002_60296304,5903,Psap,0.05263157894736842
846958,2775,Brain_Non-Myeloid_neuron,548,315.0,361,10_60296002_60296304,5903,Psap,0.8725761772853186
846959,2776,Brain_Non-Myeloid_neuron,548,36.0,36,10_60296002_60296304,5903,Psap,1.0
846960,2778,Brain_Non-Myeloid_neuron,548,77.0,161,10_60296002_60296304,5903,Psap,0.4782608695652174
846961,2779,Brain_Non-Myeloid_neuron,548,189.0,190,10_60296002_60296304,5903,Psap,0.9947368421052631
846962,2780,Brain_Non-Myeloid_neuron,548,15.0,24,10_60296002_60296304,5903,Psap,0.625
846963,2782,Brain_Non-Myeloid_neuron,548,105.0,106,10_60296002_60296304,5903,Psap,0.9905660377358491
846964,2783,Brain_Non-Myeloid_neuron,548,49.0,67,10_60296002_60296304,5903,Psap,0.7313432835820896
846965,2784,Brain_Non-Myeloid_neuron,548,18.0,18,10_60296002_60296304,5903,Psap,1.0
846966,2785,Brain_Non-Myeloid_neuron,548,4.0,4,10_60296002_60296304,5903,Psap,1.0
846967,2787,Brain_Non-Myeloid_neuron,548,28.0,30,10_60296002_60296304,5903,Psap,0.9333333333333333
846968,2788,Brain_Non-Myeloid_neuron,548,25.0,25,10_60296002_60296304,5903,Psap,1.0
846969,2789,Brain_Non-Myeloid_neuron,548,157.0,163,10_60296002_60296304,5903,Psap,0.9631901840490797
846970,2790,Brain_Non-Myeloid_neuron,548,341.0,368,10_60296002_60296304,5903,Psap,0.9266304347826086
846971,2791,Brain_Non-Myeloid_neuron,548,72.0,72,10_60296002_60296304,5903,Psap,1.0
846972,2792,Brain_Non-Myeloid_neuron,548,30.0,31,10_60296002_60296304,5903,Psap,0.967741935483871
846973,2793,Brain_Non-Myeloid_neuron,548,251.0,319,10_60296002_60296304,5903,Psap,0.786833855799373
846974,2795,Brain_Non-Myeloid_neuron,548,9.0,26,10_60296002_60296304,5903,Psap,0.34615384615384615
846975,2796,Brain_Non-Myeloid_neuron,548,65.0,66,10_60296002_60296304,5903,Psap,0.9848484848484849
846976,2797,Brain_Non-Myeloid_neuron,548,40.0,41,10_60296002_60296304,5903,Psap,0.975609756097561
846977,2798,Brain_Non-Myeloid_neuron,548,491.0,570,10_60296002_60296304,5903,Psap,0.8614035087719298
846978,2799,Brain_Non-Myeloid_neuron,548,230.0,233,10_60296002_60296304,5903,Psap,0.9871244635193133
846979,2800,Brain_Non-Myeloid_neuron,548,38.0,39,10_60296002_60296304,5903,Psap,0.9743589743589743
846980,2801,Brain_Non-Myeloid_neuron,548,281.0,321,10_60296002_60296304,5903,Psap,0.8753894080996885
846981,2802,Brain_Non-Myeloid_neuron,548,8.0,8,10_60296002_60296304,5903,Psap,1.0
846982,2805,Brain_Non-Myeloid_neuron,548,77.0,93,10_60296002_60296304,5903,Psap,0.8279569892473119
846983,2806,Brain_Non-Myeloid_neuron,548,317.0,332,10_60296002_60296304,5903,Psap,0.9548192771084337
846984,2808,Brain_Non-Myeloid_neuron,548,254.0,260,10_60296002_60296304,5903,Psap,0.9769230769230769
846985,2810,Brain_Non-Myeloid_neuron,548,654.0,822,10_60296002_60296304,5903,Psap,0.7956204379562044
846986,2811,Brain_Non-Myeloid_neuron,548,16.0,16,10_60296002_60296304,5903,Psap,1.0
846987,2812,Brain_Non-Myeloid_neuron,548,125.0,126,10_60296002_60296304,5903,Psap,0.9920634920634921
846988,2813,Brain_Non-Myeloid_neuron,548,27.0,34,10_60296002_60296304,5903,Psap,0.7941176470588235
846989,2814,Brain_Non-Myeloid_neuron,548,390.0,476,10_60296002_60296304,5903,Psap,0.819327731092437
846990,2817,Brain_Non-Myeloid_neuron,548,23.0,39,10_60296002_60296304,5903,Psap,0.5897435897435898
846991,2818,Brain_Non-Myeloid_neuron,548,345.0,429,10_60296002_60296304,5903,Psap,0.8041958041958042
846992,2821,Brain_Non-Myeloid_neuron,548,11.0,63,10_60296002_60296304,5903,Psap,0.1746031746031746
846993,2822,Brain_Non-Myeloid_neuron,548,459.0,643,10_60296002_60296304,5903,Psap,0.713841368584759
846994,2823,Brain_Non-Myeloid_neuron,548,2.0,2,10_60296002_60296304,5903,Psap,1.0
846995,2824,Brain_Non-Myeloid_neuron,548,5.0,5,10_60296002_60296304,5903,Psap,1.0
846996,2825,Brain_Non-Myeloid_neuron,548,9.0,11,10_60296002_60296304,5903,Psap,0.8181818181818182
846997,2826,Brain_Non-Myeloid_neuron,548,53.0,99,10_60296002_60296304,5903,Psap,0.5353535353535354
846998,2827,Brain_Non-Myeloid_neuron,548,72.0,77,10_60296002_60296304,5903,Psap,0.935064935064935
846999,2828,Brain_Non-Myeloid_neuron,548,1.0,3,10_60296002_60296304,5903,Psap,0.3333333333333333
847000,2829,Brain_Non-Myeloid_neuron,548,65.0,83,10_60296002_60296304,5903,Psap,0.7831325301204819
847001,2830,Brain_Non-Myeloid_neuron,548,46.0,60,10_60296002_60296304,5903,Psap,0.7666666666666667
847002,2831,Brain_Non-Myeloid_neuron,548,54.0,102,10_60296002_60296304,5903,Psap,0.5294117647058824
847003,2832,Brain_Non-Myeloid_neuron,548,70.0,102,10_60296002_60296304,5903,Psap,0.6862745098039216
847004,2833,Brain_Non-Myeloid_neuron,548,306.0,315,10_60296002_60296304,5903,Psap,0.9714285714285714
847005,2834,Brain_Non-Myeloid_neuron,548,247.0,254,10_60296002_60296304,5903,Psap,0.9724409448818898
847006,2835,Brain_Non-Myeloid_neuron,548,5.0,7,10_60296002_60296304,5903,Psap,0.7142857142857143
847007,2837,Brain_Non-Myeloid_neuron,548,638.0,658,10_60296002_60296304,5903,Psap,0.9696048632218845
847008,2838,Brain_Non-Myeloid_neuron,548,326.0,336,10_60296002_60296304,5903,Psap,0.9702380952380952
847009,2839,Brain_Non-Myeloid_neuron,548,127.0,132,10_60296002_60296304,5903,Psap,0.9621212121212122
847010,2840,Brain_Non-Myeloid_neuron,548,6.0,6,10_60296002_60296304,5903,Psap,1.0
847011,2841,Brain_Non-Myeloid_neuron,548,10.0,10,10_60296002_60296304,5903,Psap,1.0
847012,2842,Brain_Non-Myeloid_neuron,548,156.0,160,10_60296002_60296304,5903,Psap,0.975
847013,2844,Brain_Non-Myeloid_neuron,548,111.0,114,10_60296002_60296304,5903,Psap,0.9736842105263158
847014,2845,Brain_Non-Myeloid_neuron,548,25.0,58,10_60296002_60296304,5903,Psap,0.43103448275862066
847015,2846,Brain_Non-Myeloid_neuron,548,137.0,192,10_60296002_60296304,5903,Psap,0.7135416666666666
847016,2848,Brain_Non-Myeloid_neuron,548,12.0,13,10_60296002_60296304,5903,Psap,0.9230769230769231
847017,2849,Brain_Non-Myeloid_neuron,548,61.0,65,10_60296002_60296304,5903,Psap,0.9384615384615385
847018,2850,Brain_Non-Myeloid_neuron,548,39.0,67,10_60296002_60296304,5903,Psap,0.582089552238806
